Employee_ID,Age,Gender,Job_Role,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Distance_From_Home_KM,Num_Projects,Avg_Monthly_Hours,Years_at_Company,Years_Since_Last_Promotion,Training_Times_Last_Year,Education_Level,Attrition_Risk_Level,Age_Group,Income_Band,Over_worked_Flag,Promotion_Gap
EMP-08724,51,Male,"Data Scientist",8266,1,1,17.7,7,179,6,5,5,3,2,45+,Medium,No,Yes
EMP-08738,33,Female,"Data Scientist",8167,2,2,2,5,172.4,10,10,6,2,2,26-35,Medium,No,Yes
EMP-08759,42,Male,"Data Scientist",7162,2,2,3.3,5,191.3,12,10,5,1,2,36-45,Medium,No,Yes
EMP-08765,41,Female,"Software Engineer",11000,4,1,25.1,5,196.7,9,7,2,3,2,36-45,High,No,Yes
EMP-08767,44,Male,Analyst,11773,3,2,7.4,7,172.6,21,17,3,3,2,36-45,High,No,Yes
EMP-08789,46,Male,Manager,9445,1,2,2,3,172.8,14,6,1,2,2,45+,High,No,Yes
EMP-08790,44,Female,Manager,11082,3,3,10.8,3,159.9,12,12,6,1,2,36-45,High,No,Yes
EMP-08793,33,Male,"HR Specialist",8119,2,2,7.8,7,144,13,9,3,1,2,26-35,Medium,No,Yes
EMP-08795,41,Female,Analyst,10208,2,2,11,8,194.3,14,7,0,3,2,36-45,High,No,Yes
EMP-08799,47,Female,"Software Engineer",11202,4,3,18.6,7,218,20,10,5,3,2,45+,High,Yes,Yes
EMP-08802,38,Male,Manager,6339,4,3,30.1,5,186.4,17,17,3,3,2,36-45,Medium,No,Yes
EMP-08806,42,Female,"Sales Executive",8849,3,2,7.5,8,170.9,16,12,3,1,2,36-45,Medium,No,Yes
EMP-08826,44,Male,"Data Scientist",7917,3,3,15.6,5,155.1,16,14,0,2,2,36-45,Medium,No,Yes
EMP-08828,41,Male,"HR Specialist",9091,1,2,6.9,3,155.1,13,13,1,3,2,36-45,High,No,Yes
EMP-08844,44,Male,"Sales Executive",8082,1,2,4.7,8,184,16,7,6,3,2,36-45,Medium,No,Yes
EMP-08846,42,Male,Analyst,9934,2,2,17.2,5,187.6,9,7,5,4,2,36-45,High,No,Yes
EMP-08847,35,Female,"Software Engineer",9309,1,2,18.3,2,223.7,9,6,3,3,2,26-35,High,Yes,Yes
EMP-08850,27,Female,"Sales Executive",7008,3,1,6,7,188.1,5,5,5,2,2,26-35,Medium,No,Yes
EMP-08863,31,Female,"Data Scientist",5579,3,1,25.9,4,192,8,8,5,3,2,26-35,Medium,No,Yes
EMP-08864,47,Male,"Sales Executive",8796,3,3,20.9,5,163.7,25,15,0,2,2,45+,Medium,No,Yes
EMP-08870,31,Female,"Software Engineer",8698,1,3,5,5,219.1,6,5,6,5,2,26-35,Medium,Yes,Yes
EMP-08878,40,Male,Manager,10063,3,3,3,2,191,19,13,0,3,2,36-45,High,No,Yes
EMP-08887,39,Female,Analyst,9686,3,4,8.7,7,196.8,15,10,6,4,2,36-45,High,No,Yes
EMP-08891,39,Male,"Data Scientist",8586,1,3,10.1,3,196.4,14,11,2,2,2,36-45,Medium,No,Yes
EMP-08894,40,Male,"Data Scientist",11123,1,4,13.9,8,186.1,18,10,1,3,2,36-45,High,No,Yes
EMP-08902,46,Male,"HR Specialist",8935,4,4,12.6,2,122.4,21,20,6,4,2,45+,Medium,No,Yes
EMP-08908,45,Male,"Software Engineer",7997,3,4,14.6,2,182.7,23,11,3,3,2,36-45,Medium,No,Yes
EMP-08932,39,Female,"Software Engineer",8514,2,2,10.7,8,175.3,18,11,2,4,2,36-45,Medium,No,Yes
EMP-08944,32,Female,"Data Scientist",5708,3,2,7.3,3,188.5,8,8,5,3,2,26-35,Medium,No,Yes
EMP-08953,38,Female,"HR Specialist",7369,2,2,8.6,8,153.1,17,13,3,3,2,36-45,Medium,No,Yes
EMP-08959,50,Male,"Sales Executive",10181,4,2,8.9,6,175,14,12,4,2,2,45+,High,No,Yes
EMP-08962,47,Female,Manager,7552,3,2,4.5,8,154.6,25,13,2,3,2,45+,Medium,No,Yes
EMP-08972,30,Male,Manager,10183,3,2,12.8,7,190.5,7,7,1,2,2,26-35,High,No,Yes
EMP-08981,32,Male,Manager,6244,3,2,18,8,198.9,6,6,5,3,2,26-35,Medium,No,Yes
EMP-08982,49,Male,"Data Scientist",9665,3,3,6.6,4,168,16,11,3,3,2,45+,High,No,Yes
EMP-08984,48,Female,Manager,11322,2,4,2.4,4,207.3,17,9,6,4,2,45+,High,Yes,Yes
EMP-08986,41,Male,"HR Specialist",7411,4,3,14.3,4,132.9,18,17,4,2,2,36-45,Medium,No,Yes
EMP-08990,30,Female,"Software Engineer",5733,4,1,22.2,8,173.2,8,6,1,1,2,26-35,Medium,No,Yes
EMP-08991,35,Male,"Software Engineer",6392,3,1,5.1,8,193.1,10,5,5,3,2,26-35,Medium,No,Yes
EMP-08992,40,Male,"HR Specialist",9106,1,3,3.1,6,130.1,17,13,4,3,2,36-45,High,No,Yes
EMP-08998,45,Male,Manager,11336,2,1,6.9,8,148.7,9,9,0,4,2,36-45,High,No,Yes
EMP-09023,37,Male,"HR Specialist",9822,2,3,2.4,3,173.6,15,9,5,3,2,36-45,High,No,Yes
EMP-09027,29,Male,"Data Scientist",9226,2,1,8.7,6,203.2,8,8,4,4,2,26-35,High,Yes,Yes
EMP-09028,39,Female,Manager,8541,3,3,18.9,6,137.8,17,17,6,3,2,36-45,Medium,No,Yes
EMP-09035,37,Male,"Data Scientist",6466,1,2,2.4,7,153.2,5,5,2,3,2,36-45,Medium,No,Yes
EMP-09049,36,Male,"Software Engineer",8313,3,2,5.5,8,205.6,11,11,2,1,2,36-45,Medium,Yes,Yes
EMP-09053,39,Male,"Data Scientist",5837,2,4,13.2,6,150.9,15,13,3,4,2,36-45,Medium,No,Yes
EMP-09062,48,Male,Analyst,10084,3,2,9.9,8,176,19,17,0,4,2,45+,High,No,Yes
EMP-09064,33,Male,"Sales Executive",8423,3,2,4.8,3,186,8,8,5,2,2,26-35,Medium,No,Yes
EMP-09077,45,Male,"Data Scientist",8550,3,3,7.2,8,176.1,15,14,6,1,2,36-45,Medium,No,Yes
EMP-09086,40,Male,"HR Specialist",10038,3,2,3.1,7,154.8,15,13,6,3,2,36-45,High,No,Yes
EMP-09087,45,Female,Analyst,11221,2,1,27.5,3,162.2,18,13,4,3,2,36-45,High,No,Yes
EMP-09092,31,Female,"Software Engineer",10163,2,3,5.6,2,200.5,9,8,2,3,2,26-35,High,Yes,Yes
EMP-09094,41,Male,"Software Engineer",6057,1,3,13.1,5,171.2,14,8,6,3,2,36-45,Medium,No,Yes
EMP-09098,41,Female,"Sales Executive",10420,3,2,14.5,8,153.6,17,17,1,4,2,36-45,High,No,Yes
EMP-09108,36,Male,Analyst,9494,2,2,16.4,8,160,6,6,5,3,2,36-45,High,No,Yes
EMP-09111,44,Male,Analyst,8196,4,1,9.7,8,136.4,17,12,3,2,2,36-45,Medium,No,Yes
EMP-09118,54,Female,"HR Specialist",11978,3,3,14.5,5,165.1,17,12,3,3,2,45+,High,No,Yes
EMP-09121,39,Female,"Software Engineer",8866,3,2,1.8,2,182.1,13,13,6,2,2,36-45,Medium,No,Yes
EMP-09122,59,Male,Manager,9904,1,3,4.9,7,193,31,13,5,2,2,45+,High,No,Yes
EMP-09131,42,Male,Manager,10521,4,4,1.6,3,201.2,19,16,3,4,2,36-45,High,Yes,Yes
EMP-09140,33,Male,"HR Specialist",8801,4,2,18,5,185.3,11,10,5,2,2,26-35,Medium,No,Yes
EMP-09152,46,Female,"Sales Executive",8795,2,4,14.1,2,153.9,12,11,6,3,2,45+,Medium,No,Yes
EMP-09153,42,Male,"Sales Executive",10936,1,3,27.2,7,222.3,22,17,3,2,2,36-45,High,Yes,Yes
EMP-09162,49,Male,Manager,12535,3,3,9.1,3,134.3,22,15,6,3,2,45+,High,No,Yes
EMP-09165,52,Male,"HR Specialist",10019,2,3,2.8,5,133.4,19,12,5,3,2,45+,High,No,Yes
EMP-09171,60,Male,"Data Scientist",11030,3,4,28.8,6,126,26,24,0,4,2,45+,High,No,Yes
EMP-09175,45,Female,Analyst,12018,3,2,8.4,7,160.8,9,9,6,1,2,36-45,High,No,Yes
EMP-09179,40,Male,Analyst,8339,1,1,8.4,8,151.8,15,14,5,3,2,36-45,Medium,No,Yes
EMP-09187,32,Female,"Data Scientist",6917,2,4,4.7,6,193,12,8,2,3,2,26-35,Medium,No,Yes
EMP-09198,42,Female,"Data Scientist",10999,3,1,21,4,174.4,16,10,2,3,2,36-45,High,No,Yes
EMP-09207,30,Male,"Sales Executive",6926,2,2,5.2,3,150,9,6,3,5,2,26-35,Medium,No,Yes
EMP-09210,45,Female,"Sales Executive",10719,3,2,14.1,4,164.2,22,20,0,4,2,36-45,High,No,Yes
EMP-09220,40,Female,Analyst,11972,3,2,7.6,6,180.4,14,10,1,2,2,36-45,High,No,Yes
EMP-09222,46,Female,"Data Scientist",9708,2,4,6.3,2,168.3,24,23,0,5,2,45+,High,No,Yes
EMP-09225,33,Male,Analyst,6278,4,2,9.5,7,189.6,10,9,5,4,2,26-35,Medium,No,Yes
EMP-09227,49,Female,Analyst,11406,3,3,2.3,2,155.4,28,12,6,3,2,45+,High,No,Yes
EMP-09238,44,Male,"Sales Executive",10378,4,1,4.7,6,165.6,16,10,1,1,2,36-45,High,No,Yes
EMP-09257,37,Female,"Software Engineer",10641,1,3,11.5,2,125,16,13,3,4,2,36-45,High,No,Yes
EMP-09267,48,Female,"HR Specialist",12199,3,3,25.1,6,154.9,26,14,5,5,2,45+,High,No,Yes
EMP-09272,33,Female,"Data Scientist",10058,2,2,8.4,2,181.7,10,9,0,2,2,26-35,High,No,Yes
EMP-09275,45,Female,"Software Engineer",9081,2,2,12.4,4,195.2,15,11,2,3,2,36-45,High,No,Yes
EMP-09297,44,Male,"HR Specialist",7705,1,1,25.1,6,163.2,7,4,4,3,2,36-45,Medium,No,Yes
EMP-09317,32,Male,Manager,10917,3,2,16.9,6,153.6,11,10,1,3,2,26-35,High,No,Yes
EMP-09334,43,Male,Analyst,7790,3,3,8.5,5,143.9,22,20,1,3,2,36-45,Medium,No,Yes
EMP-09345,37,Female,"Sales Executive",7314,4,2,8.3,7,172.5,15,13,1,3,2,36-45,Medium,No,Yes
EMP-09346,45,Female,Analyst,9913,4,3,4,3,191.3,13,12,6,2,2,36-45,High,No,Yes
EMP-09356,44,Female,Manager,9959,4,2,13.8,4,133.5,22,15,5,4,2,36-45,High,No,Yes
EMP-09366,40,Female,"Sales Executive",9816,2,3,11.2,8,194.9,18,16,2,4,2,36-45,High,No,Yes
EMP-09368,40,Female,"HR Specialist",10654,2,4,9.2,2,209.5,11,10,3,2,2,36-45,High,Yes,Yes
EMP-09370,54,Female,"HR Specialist",12050,3,4,8.2,3,162.9,29,27,1,2,2,45+,High,No,Yes
EMP-09379,47,Male,"Sales Executive",10604,3,3,15.7,4,199.7,11,11,3,4,2,45+,High,No,Yes
EMP-09386,32,Female,Analyst,7271,2,4,28.8,6,167.4,8,8,5,4,2,26-35,Medium,No,Yes
EMP-09390,42,Male,Manager,11042,4,3,9.5,3,195,15,13,4,3,2,36-45,High,No,Yes
EMP-09393,39,Female,"Software Engineer",10761,1,2,11.1,6,163.3,18,15,3,3,2,36-45,High,No,Yes
EMP-09394,38,Female,"Data Scientist",9029,1,1,18.6,8,188.4,6,1,6,3,2,36-45,High,No,No
EMP-09398,49,Male,Analyst,10840,3,2,14.7,6,173.2,26,17,6,5,2,45+,High,No,Yes
EMP-09402,45,Female,Analyst,8980,1,4,32.2,8,203.2,13,6,3,4,2,36-45,Medium,Yes,Yes
EMP-09426,43,Male,"HR Specialist",7605,4,2,7.5,8,181.2,20,10,2,3,2,36-45,Medium,No,Yes
EMP-09432,33,Female,"Data Scientist",6097,3,1,4.4,4,204.1,11,10,0,3,2,26-35,Medium,Yes,Yes
EMP-09442,33,Female,"Data Scientist",8633,1,3,13,3,218.3,9,9,4,4,2,26-35,Medium,Yes,Yes
EMP-09447,57,Male,"HR Specialist",12897,3,2,4.5,3,126.3,33,30,1,2,2,45+,High,No,Yes
EMP-09454,31,Female,"HR Specialist",5643,3,1,3.7,2,211.4,4,4,5,1,2,26-35,Medium,Yes,Yes
EMP-09455,36,Male,Manager,7448,4,3,21.5,2,183.6,15,14,0,3,2,36-45,Medium,No,Yes
EMP-09461,33,Male,"Sales Executive",5938,1,2,11.8,7,191.6,13,9,1,3,2,26-35,Medium,No,Yes
EMP-09473,40,Male,Analyst,9993,3,4,4.1,2,173.8,13,13,0,1,2,36-45,High,No,Yes
EMP-09474,41,Male,Analyst,11382,2,3,5,8,138.1,16,11,0,3,2,36-45,High,No,Yes
EMP-09475,35,Male,"Data Scientist",7276,2,3,3.5,4,212,7,6,4,4,2,26-35,Medium,Yes,Yes
EMP-09483,32,Female,Analyst,4957,3,4,19.4,8,202.5,11,8,4,4,2,26-35,Low,Yes,Yes
EMP-09487,49,Male,"HR Specialist",10274,3,3,2.9,2,187,15,13,5,4,2,45+,High,No,Yes
EMP-09497,50,Male,Analyst,9702,4,2,3.1,7,138.2,23,13,3,3,2,45+,High,No,Yes
EMP-09502,45,Male,"Sales Executive",11008,3,3,8.1,6,165.5,23,10,0,3,2,36-45,High,No,Yes
EMP-09506,40,Male,"HR Specialist",7280,3,2,11.9,3,122.2,11,11,1,2,2,36-45,Medium,No,Yes
EMP-09512,55,Male,"HR Specialist",12058,4,3,9.2,7,169.6,27,20,1,3,2,45+,High,No,Yes
EMP-09515,36,Male,"Software Engineer",6380,3,2,6.4,8,165.8,14,12,3,4,2,36-45,Medium,No,Yes
EMP-09519,40,Female,Manager,8541,3,4,7.6,5,141.5,16,13,1,4,2,36-45,Medium,No,Yes
EMP-09535,42,Male,Manager,10054,3,4,11.9,2,167.1,18,16,6,5,2,36-45,High,No,Yes
EMP-09536,40,Female,"Software Engineer",8875,2,3,7.2,8,158.9,13,9,3,2,2,36-45,Medium,No,Yes
EMP-09563,36,Male,Manager,9261,2,3,8.2,6,163.7,14,9,1,3,2,36-45,High,No,Yes
EMP-09572,28,Female,Analyst,4314,1,1,15.7,7,120,8,4,6,3,2,26-35,Low,No,Yes
EMP-09573,37,Female,Analyst,9063,2,2,7.8,7,168.7,14,6,3,3,2,36-45,High,No,Yes
EMP-09580,34,Male,Analyst,5711,4,3,18.3,8,155.4,10,10,0,2,2,26-35,Medium,No,Yes
EMP-09581,36,Female,"Sales Executive",10186,3,2,17.8,6,138.9,11,9,1,2,2,36-45,High,No,Yes
EMP-09583,40,Female,Analyst,10207,3,4,11.8,4,142.8,19,12,6,3,2,36-45,High,No,Yes
EMP-09585,38,Male,Analyst,10047,4,2,15,6,175.3,14,14,3,4,2,36-45,High,No,Yes
EMP-09597,45,Female,"Data Scientist",10782,2,3,11.8,5,170.7,14,13,4,2,2,36-45,High,No,Yes
EMP-09599,42,Male,Manager,9818,3,1,9.7,4,166,11,10,4,3,2,36-45,High,No,Yes
EMP-09612,37,Male,"Software Engineer",8472,3,2,31.7,3,184.2,11,10,5,2,2,36-45,Medium,No,Yes
EMP-09615,35,Female,"Data Scientist",6583,3,2,6.8,3,154.6,12,12,3,3,2,26-35,Medium,No,Yes
EMP-09626,49,Female,"Data Scientist",9612,3,3,13.2,7,155.4,25,12,0,3,2,45+,High,No,Yes
EMP-09630,34,Male,Manager,7845,4,1,10.3,8,232.4,8,8,1,5,2,26-35,Medium,Yes,Yes
EMP-09655,26,Male,"Data Scientist",5445,1,2,9.6,5,191,3,2,2,3,2,26-35,Medium,No,No
EMP-09657,40,Female,"HR Specialist",7697,1,2,7.6,6,182.9,13,6,5,3,2,36-45,Medium,No,Yes
EMP-09658,42,Female,"Software Engineer",6094,2,3,2.7,3,169.7,19,19,5,1,2,36-45,Medium,No,Yes
EMP-09665,39,Male,"HR Specialist",9436,2,2,8.9,5,184,18,8,0,3,2,36-45,High,No,Yes
EMP-09693,40,Male,"Software Engineer",6268,4,3,16.5,8,179.8,16,10,1,1,2,36-45,Medium,No,Yes
EMP-09696,44,Male,"Data Scientist",9989,1,3,9.4,4,180.9,10,6,0,3,2,36-45,High,No,Yes
EMP-09706,32,Male,"Sales Executive",5813,2,1,19.7,3,193.5,3,3,5,3,2,26-35,Medium,No,Yes
EMP-09728,45,Male,Analyst,11388,2,2,17.6,2,154.8,18,7,4,3,2,36-45,High,No,Yes
EMP-09741,41,Female,"Data Scientist",10359,2,3,18.1,4,168.1,19,19,1,1,2,36-45,High,No,Yes
EMP-09750,42,Male,"HR Specialist",8816,3,3,11.8,2,207.2,13,10,1,5,2,36-45,Medium,Yes,Yes
EMP-09751,35,Female,Analyst,11600,1,2,9,4,189.2,7,4,1,3,2,26-35,High,No,Yes
EMP-09754,34,Female,Manager,5638,3,2,24.7,5,207,10,5,5,3,2,26-35,Medium,Yes,Yes
EMP-09775,35,Male,Manager,8795,3,1,16.2,5,198.4,10,10,3,1,2,26-35,Medium,No,Yes
EMP-09776,44,Female,"Sales Executive",7911,2,4,2.5,5,140.5,12,12,6,3,2,36-45,Medium,No,Yes
EMP-09781,35,Male,Manager,6609,2,3,5.2,3,194.6,15,11,5,3,2,26-35,Medium,No,Yes
EMP-09788,37,Male,"Data Scientist",10068,4,2,26.6,7,198.3,10,9,4,4,2,36-45,High,No,Yes
EMP-09798,36,Female,Analyst,6225,1,3,8.7,7,182.6,11,6,3,2,2,36-45,Medium,No,Yes
EMP-09800,40,Female,Analyst,11077,2,2,2.3,2,185.6,19,10,2,3,2,36-45,High,No,Yes
EMP-09809,45,Female,"Data Scientist",7742,1,2,9.7,8,194,10,4,2,1,2,36-45,Medium,No,Yes
EMP-09828,35,Male,"Software Engineer",9504,2,2,6.2,4,120,10,8,6,2,2,26-35,High,No,Yes
EMP-09839,37,Male,Analyst,8834,3,4,5.3,5,191.6,11,10,4,3,2,36-45,Medium,No,Yes
EMP-09841,37,Male,Manager,8682,1,2,10.8,6,224,16,5,4,3,2,36-45,Medium,Yes,Yes
EMP-09848,46,Female,"HR Specialist",8909,2,3,2.3,7,161.2,18,14,2,1,2,45+,Medium,No,Yes
EMP-09870,45,Female,Analyst,8105,2,1,14.5,2,178.9,23,7,1,3,2,36-45,Medium,No,Yes
EMP-09876,37,Male,Analyst,8383,3,1,18.9,2,197.1,10,6,1,2,2,36-45,Medium,No,Yes
EMP-09884,58,Female,Analyst,13430,4,3,4.9,8,205.1,16,15,0,4,2,45+,High,Yes,Yes
EMP-09891,32,Female,Analyst,6556,2,2,4.6,4,179.9,5,5,1,4,2,26-35,Medium,No,Yes
EMP-09898,40,Male,"Data Scientist",9320,1,2,16.9,7,145.7,13,12,2,4,2,36-45,High,No,Yes
EMP-09900,44,Female,"Software Engineer",7841,3,1,8.5,6,177.8,14,9,6,4,2,36-45,Medium,No,Yes
EMP-09916,40,Male,Analyst,7560,1,1,3.9,6,160.5,8,3,3,4,2,36-45,Medium,No,Yes
EMP-09917,28,Female,"HR Specialist",4851,4,2,9.3,4,212,7,7,1,4,2,26-35,Low,Yes,Yes
EMP-09921,41,Male,Manager,9413,4,2,6,7,190.8,18,9,6,3,2,36-45,High,No,Yes
EMP-09922,45,Male,"Software Engineer",10455,4,2,5.4,8,181.7,15,14,1,4,2,36-45,High,No,Yes
EMP-09923,27,Male,"Software Engineer",9620,3,2,11.1,3,183.2,7,7,6,4,2,26-35,High,No,Yes
EMP-09928,38,Male,"Data Scientist",7353,1,2,8.8,8,149,13,9,4,2,2,36-45,Medium,No,Yes
EMP-09936,46,Female,"Data Scientist",11745,4,3,16.5,3,202.2,12,12,5,1,2,45+,High,Yes,Yes
EMP-09947,45,Male,Manager,8667,4,3,1,3,180.6,18,13,3,1,2,36-45,Medium,No,Yes
EMP-09949,36,Male,"HR Specialist",9178,2,3,3.9,6,159.3,13,8,5,3,2,36-45,High,No,Yes
EMP-09950,35,Female,"Data Scientist",10456,2,2,9.7,7,189.1,15,10,3,4,2,26-35,High,No,Yes
EMP-09957,40,Female,"Sales Executive",7500,1,2,13,7,144.9,18,8,2,4,2,36-45,Medium,No,Yes
EMP-09966,36,Female,Manager,7671,2,2,5,2,180.6,10,10,2,2,2,36-45,Medium,No,Yes
EMP-09973,46,Female,"Data Scientist",8298,3,4,8.4,4,147.6,26,22,3,3,2,45+,Medium,No,Yes
EMP-09977,46,Male,"Sales Executive",9743,3,4,6.9,4,170.5,19,11,1,1,2,45+,High,No,Yes
EMP-09979,39,Male,"Sales Executive",7478,1,3,6.7,3,127.2,17,10,4,3,2,36-45,Medium,No,Yes
EMP-09994,30,Female,Manager,7741,1,2,8.9,8,202.6,10,6,5,4,2,26-35,Medium,Yes,Yes
EMP-10012,30,Female,"HR Specialist",9549,2,3,5.1,7,239.3,7,7,4,4,2,26-35,High,Yes,Yes
EMP-10020,35,Male,"Software Engineer",6709,2,2,1.7,3,176.8,9,7,6,2,2,26-35,Medium,No,Yes
EMP-10021,47,Female,"Software Engineer",9938,3,2,20.2,2,165.7,19,9,0,5,2,45+,High,No,Yes
EMP-10024,42,Female,"Data Scientist",8433,2,3,5,3,157.8,13,13,0,3,2,36-45,Medium,No,Yes
EMP-10033,44,Male,Manager,7677,1,3,11.8,7,147.5,21,10,5,2,2,36-45,Medium,No,Yes
EMP-10036,43,Male,"Software Engineer",9896,2,2,8.5,8,187.2,10,9,0,2,2,36-45,High,No,Yes
EMP-10051,31,Male,Analyst,7503,2,2,22.4,4,189,4,4,1,3,2,26-35,Medium,No,Yes
EMP-10072,54,Male,"Data Scientist",11275,2,4,1.3,5,192.5,28,18,5,2,2,45+,High,No,Yes
EMP-10079,50,Female,Analyst,7926,4,2,4.6,2,162.7,17,10,5,4,2,45+,Medium,No,Yes
EMP-10084,36,Male,"Sales Executive",5950,4,2,7.4,4,160.8,14,12,0,4,2,36-45,Medium,No,Yes
EMP-10092,44,Female,"HR Specialist",8099,3,2,8,7,172.3,24,20,3,3,2,36-45,Medium,No,Yes
EMP-10096,34,Female,Manager,7601,4,4,12.6,3,191.1,11,11,2,2,2,26-35,Medium,No,Yes
EMP-10119,48,Female,"Sales Executive",11896,1,2,6.8,4,180.9,25,24,6,4,2,45+,High,No,Yes
EMP-10120,34,Female,Manager,6209,3,2,13.9,8,190.4,9,8,5,5,2,26-35,Medium,No,Yes
EMP-10122,36,Male,Manager,6450,3,1,13.9,5,120,14,13,0,4,2,36-45,Medium,No,Yes
EMP-10123,53,Female,Manager,11555,2,1,7,4,126.3,27,19,6,5,2,45+,High,No,Yes
EMP-10135,41,Female,"Data Scientist",8950,1,1,6.1,2,130.3,16,6,2,1,2,36-45,Medium,No,Yes
EMP-10138,44,Female,"Software Engineer",11072,2,3,39.2,2,192.7,16,9,1,3,2,36-45,High,No,Yes
EMP-10146,36,Female,Analyst,10441,4,1,4.1,2,199.5,14,11,3,3,2,36-45,High,No,Yes
EMP-10163,42,Male,Analyst,7152,3,3,2.1,3,120,18,16,2,3,2,36-45,Medium,No,Yes
EMP-10164,47,Male,"Software Engineer",11201,4,2,4.5,6,208.4,14,10,2,4,2,45+,High,Yes,Yes
EMP-10171,52,Female,"Data Scientist",10148,4,3,4.6,3,195.6,24,11,0,2,2,45+,High,No,Yes
EMP-10178,37,Female,Analyst,6819,1,1,12.1,8,212.5,14,4,3,3,2,36-45,Medium,Yes,Yes
EMP-10204,47,Female,Manager,10556,3,2,4.6,2,198.3,26,19,2,2,2,45+,High,No,Yes
EMP-10220,42,Male,"Software Engineer",8303,3,3,12.1,6,188.8,13,11,2,2,2,36-45,Medium,No,Yes
EMP-10228,45,Male,"HR Specialist",7958,3,3,7.3,8,191,21,19,2,3,2,36-45,Medium,No,Yes
EMP-10235,37,Male,"Data Scientist",6921,2,3,6.9,3,204.3,15,8,0,2,2,36-45,Medium,Yes,Yes
EMP-10236,45,Male,Manager,8145,2,3,6.9,7,166.6,18,13,3,1,2,36-45,Medium,No,Yes
EMP-10268,38,Female,"Data Scientist",11142,3,3,10.7,3,159.8,15,10,1,3,2,36-45,High,No,Yes
EMP-10275,50,Male,"Data Scientist",12694,3,1,9.4,4,165.6,27,19,3,2,2,45+,High,No,Yes
EMP-10276,55,Male,"Data Scientist",13152,3,2,7.5,4,162.1,24,11,6,2,2,45+,High,No,Yes
EMP-10277,39,Male,"Sales Executive",7379,1,2,6.4,2,143.1,16,7,0,5,2,36-45,Medium,No,Yes
EMP-10279,37,Female,"Data Scientist",7427,1,1,7.7,7,176.2,16,13,5,2,2,36-45,Medium,No,Yes
EMP-10286,50,Female,Analyst,8735,3,2,8,2,134.1,22,17,6,3,2,45+,Medium,No,Yes
EMP-10289,43,Female,"HR Specialist",9309,1,1,22.7,4,208.4,1,1,0,3,2,36-45,High,Yes,No
EMP-10293,47,Female,Analyst,12070,4,3,17.8,2,189.2,24,24,3,2,2,45+,High,No,Yes
EMP-10303,33,Male,Manager,7226,3,2,30.3,2,205.3,13,8,6,3,2,26-35,Medium,Yes,Yes
EMP-10312,34,Male,"Software Engineer",8969,2,3,12.9,8,212.5,8,6,5,5,2,26-35,Medium,Yes,Yes
EMP-10314,42,Male,"HR Specialist",6446,1,3,7.9,3,172.8,20,16,2,3,2,36-45,Medium,No,Yes
EMP-10318,34,Female,"Data Scientist",6130,3,1,2,8,180.9,10,10,5,5,2,26-35,Medium,No,Yes
EMP-10329,38,Male,"Data Scientist",10123,2,3,17,4,144.1,13,10,0,3,2,36-45,High,No,Yes
EMP-10333,36,Male,"Sales Executive",7791,3,1,18.3,2,197.9,11,9,4,3,2,36-45,Medium,No,Yes
EMP-10338,47,Male,"Sales Executive",11822,2,3,12.5,7,175.8,25,18,1,4,2,45+,High,No,Yes
EMP-10339,47,Female,"Sales Executive",8918,1,2,2,3,179,17,5,4,2,2,45+,Medium,No,Yes
EMP-10340,34,Female,"Data Scientist",10299,1,1,37.1,3,229.9,8,5,2,5,2,26-35,High,Yes,Yes
EMP-10344,38,Male,"Sales Executive",6717,3,2,7.7,6,200.7,10,6,1,4,2,36-45,Medium,Yes,Yes
EMP-10345,43,Male,Analyst,11337,2,2,7.6,8,195.3,14,14,3,2,2,36-45,High,No,Yes
EMP-10371,46,Male,Analyst,7680,3,2,12.3,3,182.6,16,11,3,2,2,45+,Medium,No,Yes
EMP-10391,49,Male,"HR Specialist",12581,1,3,5.3,7,179.4,11,11,4,3,2,45+,High,No,Yes
EMP-10402,54,Male,"Software Engineer",13360,4,1,8.4,6,187.1,14,10,0,3,2,45+,High,No,Yes
EMP-10408,44,Male,Manager,9197,1,3,11.9,8,216.3,14,11,5,4,2,36-45,High,Yes,Yes
EMP-10410,42,Female,"Software Engineer",11065,3,2,6.8,8,174.9,20,17,1,3,2,36-45,High,No,Yes
EMP-10411,39,Male,Analyst,6887,3,3,10.4,7,188.6,11,9,0,5,2,36-45,Medium,No,Yes
EMP-10413,34,Female,Manager,10696,2,2,2,2,230.3,11,9,2,5,2,26-35,High,Yes,Yes
EMP-10420,36,Female,"Data Scientist",7010,2,3,10.2,4,137.7,12,8,3,3,2,36-45,Medium,No,Yes
EMP-10421,38,Male,"Software Engineer",6977,2,2,1.6,8,166.4,11,6,5,3,2,36-45,Medium,No,Yes
EMP-10428,37,Male,"Data Scientist",9192,2,2,14.7,4,193.7,11,5,3,3,2,36-45,High,No,Yes
EMP-10435,33,Male,"HR Specialist",6912,2,4,11.6,6,185.4,12,12,2,3,2,26-35,Medium,No,Yes
EMP-10437,40,Female,"HR Specialist",6663,2,4,10.4,7,131.5,18,17,2,5,2,36-45,Medium,No,Yes
EMP-10441,45,Female,"Software Engineer",11205,2,2,11.3,6,120,18,9,5,1,2,36-45,High,No,Yes
EMP-10457,42,Male,"Software Engineer",9833,2,3,4.8,4,213.4,17,12,1,2,2,36-45,High,Yes,Yes
